AMPID,TITLE,LATITUDE,LONGITUDE,TYPE,DESCRIPTION
UNEU006,FORCUENCAS - Refuerzo de la GestiÃ_n Local de los Recursos Naturales de las Cuencas de los RÃ_os Patuca y Choluteca,13.20056,-87.37417,MULTISECTOR / CORTE CRUZADO,
UNEU006,FORCUENCAS - Refuerzo de la GestiÃ_n Local de los Recursos Naturales de las Cuencas de los RÃ_os Patuca y Choluteca,14.10274,-87.09909,MULTISECTOR / CORTE CRUZADO,
UNEU006,FORCUENCAS - Refuerzo de la GestiÃ_n Local de los Recursos Naturales de las Cuencas de los RÃ_os Patuca y Choluteca,13.56472,-87.02028,MULTISECTOR / CORTE CRUZADO,
UNEU006,FORCUENCAS - Refuerzo de la GestiÃ_n Local de los Recursos Naturales de las Cuencas de los RÃ_os Patuca y Choluteca,13.58333,-86.9,MULTISECTOR / CORTE CRUZADO,
UNEU006,FORCUENCAS - Refuerzo de la GestiÃ_n Local de los Recursos Naturales de las Cuencas de los RÃ_os Patuca y Choluteca,13.16667,-87.13333,MULTISECTOR / CORTE CRUZADO,
UNEU006,FORCUENCAS - Refuerzo de la GestiÃ_n Local de los Recursos Naturales de las Cuencas de los RÃ_os Patuca y Choluteca,13.08333,-86.96667,MULTISECTOR / CORTE CRUZADO,
UNEU006,FORCUENCAS - Refuerzo de la GestiÃ_n Local de los Recursos Naturales de las Cuencas de los RÃ_os Patuca y Choluteca,14.13333,-87.15,MULTISECTOR / CORTE CRUZADO,
UNEU006,FORCUENCAS - Refuerzo de la GestiÃ_n Local de los Recursos Naturales de las Cuencas de los RÃ_os Patuca y Choluteca,13.75,-87.1,MULTISECTOR / CORTE CRUZADO,
UNEU006,FORCUENCAS - Refuerzo de la GestiÃ_n Local de los Recursos Naturales de las Cuencas de los RÃ_os Patuca y Choluteca,14.31845,-85.93154,MULTISECTOR / CORTE CRUZADO,
UNEU006,FORCUENCAS - Refuerzo de la GestiÃ_n Local de los Recursos Naturales de las Cuencas de los RÃ_os Patuca y Choluteca,13.95,-87.33333,MULTISECTOR / CORTE CRUZADO,
UNEU006,FORCUENCAS - Refuerzo de la GestiÃ_n Local de los Recursos Naturales de las Cuencas de los RÃ_os Patuca y Choluteca,13.86667,-86.78333,MULTISECTOR / CORTE CRUZADO,
UNEU006,FORCUENCAS - Refuerzo de la GestiÃ_n Local de los Recursos Naturales de las Cuencas de los RÃ_os Patuca y Choluteca,13.71667,-86.78333,MULTISECTOR / CORTE CRUZADO,
UNEU006,FORCUENCAS - Refuerzo de la GestiÃ_n Local de los Recursos Naturales de las Cuencas de los RÃ_os Patuca y Choluteca,13.46667,-87.1,MULTISECTOR / CORTE CRUZADO,
UNEU006,FORCUENCAS - Refuerzo de la GestiÃ_n Local de los Recursos Naturales de las Cuencas de los RÃ_os Patuca y Choluteca,13.8,-86.8,MULTISECTOR / CORTE CRUZADO,
UNEU006,FORCUENCAS - Refuerzo de la GestiÃ_n Local de los Recursos Naturales de las Cuencas de los RÃ_os Patuca y Choluteca,14.06667,-87.56667,MULTISECTOR / CORTE CRUZADO,
UNEU006,FORCUENCAS - Refuerzo de la GestiÃ_n Local de los Recursos Naturales de las Cuencas de los RÃ_os Patuca y Choluteca,13.48333,-86.78333,MULTISECTOR / CORTE CRUZADO,
UNEU006,FORCUENCAS - Refuerzo de la GestiÃ_n Local de los Recursos Naturales de las Cuencas de los RÃ_os Patuca y Choluteca,14.35,-86.93333,MULTISECTOR / CORTE CRUZADO,
UNEU006,FORCUENCAS - Refuerzo de la GestiÃ_n Local de los Recursos Naturales de las Cuencas de los RÃ_os Patuca y Choluteca,13.23333,-86.96667,MULTISECTOR / CORTE CRUZADO,
UNEU006,FORCUENCAS - Refuerzo de la GestiÃ_n Local de los Recursos Naturales de las Cuencas de los RÃ_os Patuca y Choluteca,13.56083,-87.08639,MULTISECTOR / CORTE CRUZADO,
UNEU006,FORCUENCAS - Refuerzo de la GestiÃ_n Local de los Recursos Naturales de las Cuencas de los RÃ_os Patuca y Choluteca,13.86444,-87.10222,MULTISECTOR / CORTE CRUZADO,
UNEU006,FORCUENCAS - Refuerzo de la GestiÃ_n Local de los Recursos Naturales de las Cuencas de los RÃ_os Patuca y Choluteca,14.36,-85.97,MULTISECTOR / CORTE CRUZADO,
UNEU006,FORCUENCAS - Refuerzo de la GestiÃ_n Local de los Recursos Naturales de las Cuencas de los RÃ_os Patuca y Choluteca,13.57139,-87.15194,MULTISECTOR / CORTE CRUZADO,
UNEU006,FORCUENCAS - Refuerzo de la GestiÃ_n Local de los Recursos Naturales de las Cuencas de los RÃ_os Patuca y Choluteca,14.95,-86.25,MULTISECTOR / CORTE CRUZADO,
UNEU006,FORCUENCAS - Refuerzo de la GestiÃ_n Local de los Recursos Naturales de las Cuencas de los RÃ_os Patuca y Choluteca,13.74778,-87.165,MULTISECTOR / CORTE CRUZADO,
UNEU006,FORCUENCAS - Refuerzo de la GestiÃ_n Local de los Recursos Naturales de las Cuencas de los RÃ_os Patuca y Choluteca,13.5575,-87.08056,MULTISECTOR / CORTE CRUZADO,
UNEU006,FORCUENCAS - Refuerzo de la GestiÃ_n Local de los Recursos Naturales de las Cuencas de los RÃ_os Patuca y Choluteca,13.98972,-87.1025,MULTISECTOR / CORTE CRUZADO,
UNEU006,FORCUENCAS - Refuerzo de la GestiÃ_n Local de los Recursos Naturales de las Cuencas de los RÃ_os Patuca y Choluteca,13.72278,-87.01278,MULTISECTOR / CORTE CRUZADO,
UNEU006,FORCUENCAS - Refuerzo de la GestiÃ_n Local de los Recursos Naturales de las Cuencas de los RÃ_os Patuca y Choluteca,14.06667,-86.68333,MULTISECTOR / CORTE CRUZADO,
UNEU006,FORCUENCAS - Refuerzo de la GestiÃ_n Local de los Recursos Naturales de las Cuencas de los RÃ_os Patuca y Choluteca,13.38333,-86.8,MULTISECTOR / CORTE CRUZADO,
UNEU006,FORCUENCAS - Refuerzo de la GestiÃ_n Local de los Recursos Naturales de las Cuencas de los RÃ_os Patuca y Choluteca,14,-86.76667,MULTISECTOR / CORTE CRUZADO,
UNEU006,FORCUENCAS - Refuerzo de la GestiÃ_n Local de los Recursos Naturales de las Cuencas de los RÃ_os Patuca y Choluteca,14,-86.76667,MULTISECTOR / CORTE CRUZADO,
UNEU006,FORCUENCAS - Refuerzo de la GestiÃ_n Local de los Recursos Naturales de las Cuencas de los RÃ_os Patuca y Choluteca,13.40583,-87.02528,MULTISECTOR / CORTE CRUZADO,
UNEU006,FORCUENCAS - Refuerzo de la GestiÃ_n Local de los Recursos Naturales de las Cuencas de los RÃ_os Patuca y Choluteca,14.88333,-86.01667,MULTISECTOR / CORTE CRUZADO,
UNEU006,FORCUENCAS - Refuerzo de la GestiÃ_n Local de los Recursos Naturales de las Cuencas de los RÃ_os Patuca y Choluteca,14.66667,-86.18333,MULTISECTOR / CORTE CRUZADO,
UNEU006,FORCUENCAS - Refuerzo de la GestiÃ_n Local de los Recursos Naturales de las Cuencas de los RÃ_os Patuca y Choluteca,14.35,-85.85,MULTISECTOR / CORTE CRUZADO,
UNEU006,FORCUENCAS - Refuerzo de la GestiÃ_n Local de los Recursos Naturales de las Cuencas de los RÃ_os Patuca y Choluteca,13.35,-86.76667,MULTISECTOR / CORTE CRUZADO,
UNEU006,FORCUENCAS - Refuerzo de la GestiÃ_n Local de los Recursos Naturales de las Cuencas de los RÃ_os Patuca y Choluteca,13.75,-86.8,MULTISECTOR / CORTE CRUZADO,
UNEU006,FORCUENCAS - Refuerzo de la GestiÃ_n Local de los Recursos Naturales de las Cuencas de los RÃ_os Patuca y Choluteca,13.21667,-86.96667,MULTISECTOR / CORTE CRUZADO,
UNEU006,FORCUENCAS - Refuerzo de la GestiÃ_n Local de los Recursos Naturales de las Cuencas de los RÃ_os Patuca y Choluteca,14.5,-86.75,MULTISECTOR / CORTE CRUZADO,
UNEU006,FORCUENCAS - Refuerzo de la GestiÃ_n Local de los Recursos Naturales de las Cuencas de los RÃ_os Patuca y Choluteca,13.55389,-87.02639,MULTISECTOR / CORTE CRUZADO,
UNEU006,FORCUENCAS - Refuerzo de la GestiÃ_n Local de los Recursos Naturales de las Cuencas de los RÃ_os Patuca y Choluteca,14.11667,-87.56667,MULTISECTOR / CORTE CRUZADO,
UNEU006,FORCUENCAS - Refuerzo de la GestiÃ_n Local de los Recursos Naturales de las Cuencas de los RÃ_os Patuca y Choluteca,14.05,-86.71667,MULTISECTOR / CORTE CRUZADO,
UNEU006,FORCUENCAS - Refuerzo de la GestiÃ_n Local de los Recursos Naturales de las Cuencas de los RÃ_os Patuca y Choluteca,13.93333,-86.71667,MULTISECTOR / CORTE CRUZADO,
UNEU006,FORCUENCAS - Refuerzo de la GestiÃ_n Local de los Recursos Naturales de las Cuencas de los RÃ_os Patuca y Choluteca,14.78333,-86.61667,MULTISECTOR / CORTE CRUZADO,
UNEU006,FORCUENCAS - Refuerzo de la GestiÃ_n Local de los Recursos Naturales de las Cuencas de los RÃ_os Patuca y Choluteca,13.695,-87.14722,MULTISECTOR / CORTE CRUZADO,
UNEU006,FORCUENCAS - Refuerzo de la GestiÃ_n Local de los Recursos Naturales de las Cuencas de los RÃ_os Patuca y Choluteca,14.86667,-86.55,MULTISECTOR / CORTE CRUZADO,
UNEU006,FORCUENCAS - Refuerzo de la GestiÃ_n Local de los Recursos Naturales de las Cuencas de los RÃ_os Patuca y Choluteca,14.03333,-86.73333,MULTISECTOR / CORTE CRUZADO,
UNEU006,FORCUENCAS - Refuerzo de la GestiÃ_n Local de los Recursos Naturales de las Cuencas de los RÃ_os Patuca y Choluteca,13.6,-86.95,MULTISECTOR / CORTE CRUZADO,
UNEU006,FORCUENCAS - Refuerzo de la GestiÃ_n Local de los Recursos Naturales de las Cuencas de los RÃ_os Patuca y Choluteca,14.83333,-86.6,MULTISECTOR / CORTE CRUZADO,
UNEU006,FORCUENCAS - Refuerzo de la GestiÃ_n Local de los Recursos Naturales de las Cuencas de los RÃ_os Patuca y Choluteca,13.76667,-86.78333,MULTISECTOR / CORTE CRUZADO,
UNEU006,FORCUENCAS - Refuerzo de la GestiÃ_n Local de los Recursos Naturales de las Cuencas de los RÃ_os Patuca y Choluteca,13.66917,-87.10111,MULTISECTOR / CORTE CRUZADO,
UNEU006,FORCUENCAS - Refuerzo de la GestiÃ_n Local de los Recursos Naturales de las Cuencas de los RÃ_os Patuca y Choluteca,13.7,-86.81667,MULTISECTOR / CORTE CRUZADO,
UNEU006,FORCUENCAS - Refuerzo de la GestiÃ_n Local de los Recursos Naturales de las Cuencas de los RÃ_os Patuca y Choluteca,13.81611,-87.15833,MULTISECTOR / CORTE CRUZADO,
UNEU006,FORCUENCAS - Refuerzo de la GestiÃ_n Local de los Recursos Naturales de las Cuencas de los RÃ_os Patuca y Choluteca,13.09778,-87.13833,MULTISECTOR / CORTE CRUZADO,
UNEU006,FORCUENCAS - Refuerzo de la GestiÃ_n Local de los Recursos Naturales de las Cuencas de los RÃ_os Patuca y Choluteca,13.88333,-87.16667,MULTISECTOR / CORTE CRUZADO,
UNEU006,FORCUENCAS - Refuerzo de la GestiÃ_n Local de los Recursos Naturales de las Cuencas de los RÃ_os Patuca y Choluteca,14.66667,-86.1,MULTISECTOR / CORTE CRUZADO,
UNEU006,FORCUENCAS - Refuerzo de la GestiÃ_n Local de los Recursos Naturales de las Cuencas de los RÃ_os Patuca y Choluteca,14.91667,-86.16667,MULTISECTOR / CORTE CRUZADO,
UNEU006,FORCUENCAS - Refuerzo de la GestiÃ_n Local de los Recursos Naturales de las Cuencas de los RÃ_os Patuca y Choluteca,14.28333,-86.71667,MULTISECTOR / CORTE CRUZADO,
UNEU006,FORCUENCAS - Refuerzo de la GestiÃ_n Local de los Recursos Naturales de las Cuencas de los RÃ_os Patuca y Choluteca,13.16194,-87.09333,MULTISECTOR / CORTE CRUZADO,
UNEU006,FORCUENCAS - Refuerzo de la GestiÃ_n Local de los Recursos Naturales de las Cuencas de los RÃ_os Patuca y Choluteca,13.96667,-86.66667,MULTISECTOR / CORTE CRUZADO,
UNEU006,FORCUENCAS - Refuerzo de la GestiÃ_n Local de los Recursos Naturales de las Cuencas de los RÃ_os Patuca y Choluteca,14.25,-87.1,MULTISECTOR / CORTE CRUZADO,
UNEU006,FORCUENCAS - Refuerzo de la GestiÃ_n Local de los Recursos Naturales de las Cuencas de los RÃ_os Patuca y Choluteca,13.06667,-86.98333,MULTISECTOR / CORTE CRUZADO,
UNEU006,FORCUENCAS - Refuerzo de la GestiÃ_n Local de los Recursos Naturales de las Cuencas de los RÃ_os Patuca y Choluteca,13.29361,-87.04889,MULTISECTOR / CORTE CRUZADO,
UNEU006,FORCUENCAS - Refuerzo de la GestiÃ_n Local de los Recursos Naturales de las Cuencas de los RÃ_os Patuca y Choluteca,14.26667,-87,MULTISECTOR / CORTE CRUZADO,
UNEU006,FORCUENCAS - Refuerzo de la GestiÃ_n Local de los Recursos Naturales de las Cuencas de los RÃ_os Patuca y Choluteca,13.27667,-87.01111,MULTISECTOR / CORTE CRUZADO,
UNEU006,FORCUENCAS - Refuerzo de la GestiÃ_n Local de los Recursos Naturales de las Cuencas de los RÃ_os Patuca y Choluteca,13.73333,-86.95,MULTISECTOR / CORTE CRUZADO,
UNEU006,FORCUENCAS - Refuerzo de la GestiÃ_n Local de los Recursos Naturales de las Cuencas de los RÃ_os Patuca y Choluteca,14.25,-86.91667,MULTISECTOR / CORTE CRUZADO,
UNEU006,FORCUENCAS - Refuerzo de la GestiÃ_n Local de los Recursos Naturales de las Cuencas de los RÃ_os Patuca y Choluteca,13.41667,-86.83333,MULTISECTOR / CORTE CRUZADO,
UNEU006,FORCUENCAS - Refuerzo de la GestiÃ_n Local de los Recursos Naturales de las Cuencas de los RÃ_os Patuca y Choluteca,13.5,-86.93333,MULTISECTOR / CORTE CRUZADO,
UNEU006,FORCUENCAS - Refuerzo de la GestiÃ_n Local de los Recursos Naturales de las Cuencas de los RÃ_os Patuca y Choluteca,13.96667,-86.61667,MULTISECTOR / CORTE CRUZADO,
UNEU006,FORCUENCAS - Refuerzo de la GestiÃ_n Local de los Recursos Naturales de las Cuencas de los RÃ_os Patuca y Choluteca,13.81667,-87.1,MULTISECTOR / CORTE CRUZADO,
UNEU006,FORCUENCAS - Refuerzo de la GestiÃ_n Local de los Recursos Naturales de las Cuencas de los RÃ_os Patuca y Choluteca,13.90361,-87.08833,MULTISECTOR / CORTE CRUZADO,
UNEU006,FORCUENCAS - Refuerzo de la GestiÃ_n Local de los Recursos Naturales de las Cuencas de los RÃ_os Patuca y Choluteca,13.3,-87.11667,MULTISECTOR / CORTE CRUZADO,
UNEU006,FORCUENCAS - Refuerzo de la GestiÃ_n Local de los Recursos Naturales de las Cuencas de los RÃ_os Patuca y Choluteca,13.83333,-87.33722,MULTISECTOR / CORTE CRUZADO,
UNEU006,FORCUENCAS - Refuerzo de la GestiÃ_n Local de los Recursos Naturales de las Cuencas de los RÃ_os Patuca y Choluteca,13.51361,-87.16361,MULTISECTOR / CORTE CRUZADO,
UNEU006,FORCUENCAS - Refuerzo de la GestiÃ_n Local de los Recursos Naturales de las Cuencas de los RÃ_os Patuca y Choluteca,13.13361,-87.05778,MULTISECTOR / CORTE CRUZADO,
UNEU006,FORCUENCAS - Refuerzo de la GestiÃ_n Local de los Recursos Naturales de las Cuencas de los RÃ_os Patuca y Choluteca,14.8,-85.93333,MULTISECTOR / CORTE CRUZADO,
UNEU006,FORCUENCAS - Refuerzo de la GestiÃ_n Local de los Recursos Naturales de las Cuencas de los RÃ_os Patuca y Choluteca,13.36667,-86.73333,MULTISECTOR / CORTE CRUZADO,
UNEU006,FORCUENCAS - Refuerzo de la GestiÃ_n Local de los Recursos Naturales de las Cuencas de los RÃ_os Patuca y Choluteca,13.95,-86.66667,MULTISECTOR / CORTE CRUZADO,
UNEU006,FORCUENCAS - Refuerzo de la GestiÃ_n Local de los Recursos Naturales de las Cuencas de los RÃ_os Patuca y Choluteca,13.93111,-87.41417,MULTISECTOR / CORTE CRUZADO,
UNEU006,FORCUENCAS - Refuerzo de la GestiÃ_n Local de los Recursos Naturales de las Cuencas de los RÃ_os Patuca y Choluteca,13.57833,-87.01222,MULTISECTOR / CORTE CRUZADO,
UNEU006,FORCUENCAS - Refuerzo de la GestiÃ_n Local de los Recursos Naturales de las Cuencas de los RÃ_os Patuca y Choluteca,13.58333,-87.11667,MULTISECTOR / CORTE CRUZADO,
UNEU006,FORCUENCAS - Refuerzo de la GestiÃ_n Local de los Recursos Naturales de las Cuencas de los RÃ_os Patuca y Choluteca,13.71667,-86.86667,MULTISECTOR / CORTE CRUZADO,
UNEU006,FORCUENCAS - Refuerzo de la GestiÃ_n Local de los Recursos Naturales de las Cuencas de los RÃ_os Patuca y Choluteca,13.97167,-87.35611,MULTISECTOR / CORTE CRUZADO,
UNEU006,FORCUENCAS - Refuerzo de la GestiÃ_n Local de los Recursos Naturales de las Cuencas de los RÃ_os Patuca y Choluteca,14.28333,-87.03333,MULTISECTOR / CORTE CRUZADO,
UNEU006,FORCUENCAS - Refuerzo de la GestiÃ_n Local de los Recursos Naturales de las Cuencas de los RÃ_os Patuca y Choluteca,13.285,-87.09861,MULTISECTOR / CORTE CRUZADO,
UNEU006,FORCUENCAS - Refuerzo de la GestiÃ_n Local de los Recursos Naturales de las Cuencas de los RÃ_os Patuca y Choluteca,13.25972,-87.08194,MULTISECTOR / CORTE CRUZADO,
UNEU006,FORCUENCAS - Refuerzo de la GestiÃ_n Local de los Recursos Naturales de las Cuencas de los RÃ_os Patuca y Choluteca,14.83333,-86.65,MULTISECTOR / CORTE CRUZADO,
UNEU006,FORCUENCAS - Refuerzo de la GestiÃ_n Local de los Recursos Naturales de las Cuencas de los RÃ_os Patuca y Choluteca,13.73333,-86.91667,MULTISECTOR / CORTE CRUZADO,
UNEU006,FORCUENCAS - Refuerzo de la GestiÃ_n Local de los Recursos Naturales de las Cuencas de los RÃ_os Patuca y Choluteca,14,-87.08333,MULTISECTOR / CORTE CRUZADO,
UNEU006,FORCUENCAS - Refuerzo de la GestiÃ_n Local de los Recursos Naturales de las Cuencas de los RÃ_os Patuca y Choluteca,14.29,-86.7,MULTISECTOR / CORTE CRUZADO,
UNEU006,FORCUENCAS - Refuerzo de la GestiÃ_n Local de los Recursos Naturales de las Cuencas de los RÃ_os Patuca y Choluteca,13.66667,-87,MULTISECTOR / CORTE CRUZADO,
UNEU006,FORCUENCAS - Refuerzo de la GestiÃ_n Local de los Recursos Naturales de las Cuencas de los RÃ_os Patuca y Choluteca,13.23306,-87.1275,MULTISECTOR / CORTE CRUZADO,
UNEU006,FORCUENCAS - Refuerzo de la GestiÃ_n Local de los Recursos Naturales de las Cuencas de los RÃ_os Patuca y Choluteca,13.55833,-87.0875,MULTISECTOR / CORTE CRUZADO,
UNEU006,FORCUENCAS - Refuerzo de la GestiÃ_n Local de los Recursos Naturales de las Cuencas de los RÃ_os Patuca y Choluteca,13.6,-86.8,MULTISECTOR / CORTE CRUZADO,
UNEU006,FORCUENCAS - Refuerzo de la GestiÃ_n Local de los Recursos Naturales de las Cuencas de los RÃ_os Patuca y Choluteca,13.715,-87.18056,MULTISECTOR / CORTE CRUZADO,
UNEU006,FORCUENCAS - Refuerzo de la GestiÃ_n Local de los Recursos Naturales de las Cuencas de los RÃ_os Patuca y Choluteca,13.98667,-87.56806,MULTISECTOR / CORTE CRUZADO,
UNEU006,FORCUENCAS - Refuerzo de la GestiÃ_n Local de los Recursos Naturales de las Cuencas de los RÃ_os Patuca y Choluteca,13.97361,-87.53472,MULTISECTOR / CORTE CRUZADO,
UNEU006,FORCUENCAS - Refuerzo de la GestiÃ_n Local de los Recursos Naturales de las Cuencas de los RÃ_os Patuca y Choluteca,14.91667,-86.36667,MULTISECTOR / CORTE CRUZADO,
UNEU006,FORCUENCAS - Refuerzo de la GestiÃ_n Local de los Recursos Naturales de las Cuencas de los RÃ_os Patuca y Choluteca,13.61667,-86.98333,MULTISECTOR / CORTE CRUZADO,
UNEU006,FORCUENCAS - Refuerzo de la GestiÃ_n Local de los Recursos Naturales de las Cuencas de los RÃ_os Patuca y Choluteca,13.71667,-86.96667,MULTISECTOR / CORTE CRUZADO,
UNEU006,FORCUENCAS - Refuerzo de la GestiÃ_n Local de los Recursos Naturales de las Cuencas de los RÃ_os Patuca y Choluteca,13.625,-87.01111,MULTISECTOR / CORTE CRUZADO,
UNEU006,FORCUENCAS - Refuerzo de la GestiÃ_n Local de los Recursos Naturales de las Cuencas de los RÃ_os Patuca y Choluteca,14.15,-87.03333,MULTISECTOR / CORTE CRUZADO,
UNEU006,FORCUENCAS - Refuerzo de la GestiÃ_n Local de los Recursos Naturales de las Cuencas de los RÃ_os Patuca y Choluteca,14.16667,-86.95,MULTISECTOR / CORTE CRUZADO,
UNEU006,FORCUENCAS - Refuerzo de la GestiÃ_n Local de los Recursos Naturales de las Cuencas de los RÃ_os Patuca y Choluteca,14.65,-86.7,MULTISECTOR / CORTE CRUZADO,
UNEU006,FORCUENCAS - Refuerzo de la GestiÃ_n Local de los Recursos Naturales de las Cuencas de los RÃ_os Patuca y Choluteca,14.26667,-86.98333,MULTISECTOR / CORTE CRUZADO,
UNEU006,FORCUENCAS - Refuerzo de la GestiÃ_n Local de los Recursos Naturales de las Cuencas de los RÃ_os Patuca y Choluteca,13.10778,-87.09139,MULTISECTOR / CORTE CRUZADO,
UNEU006,FORCUENCAS - Refuerzo de la GestiÃ_n Local de los Recursos Naturales de las Cuencas de los RÃ_os Patuca y Choluteca,13.95,-86.83333,MULTISECTOR / CORTE CRUZADO,
AECD090,Apoyo a Infraestructura Social BÃ¡sica en los Municipios de la Mancomunidad de MAMUCA [Fase I],15.61477,-87.34577,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
AECD090,Apoyo a Infraestructura Social BÃ¡sica en los Municipios de la Mancomunidad de MAMUCA [Fase I],15.78333,-87.31667,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
AECD090,Apoyo a Infraestructura Social BÃ¡sica en los Municipios de la Mancomunidad de MAMUCA [Fase I],15.66667,-87.1,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
AECD090,Apoyo a Infraestructura Social BÃ¡sica en los Municipios de la Mancomunidad de MAMUCA [Fase I],15.71667,-86.9,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
AECD090,Apoyo a Infraestructura Social BÃ¡sica en los Municipios de la Mancomunidad de MAMUCA [Fase I],15.66667,-87,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
AECD090,Apoyo a Infraestructura Social BÃ¡sica en los Municipios de la Mancomunidad de MAMUCA [Fase I],15.63333,-87.08333,OTRA INFRAESTRUCTURA Y SERVICIOS SOCIALES,
87171353170,RestauraciÃ_n Templos COLOSUCA,14.5,-88.5,MULTISECTOR / CORTE CRUZADO,
87171353170,RestauraciÃ_n Templos COLOSUCA,14.58333,-88.58333,MULTISECTOR / CORTE CRUZADO,
87171353170,RestauraciÃ_n Templos COLOSUCA,14.45,-88.66667,MULTISECTOR / CORTE CRUZADO,
87171353170,RestauraciÃ_n Templos COLOSUCA,14.41614,-88.60126,MULTISECTOR / CORTE CRUZADO,
87171353170,RestauraciÃ_n Templos COLOSUCA,14.4,-88.73333,MULTISECTOR / CORTE CRUZADO,
ASDC019,PROJOVEN-HN [FormaciÃ_n Profesional para JÃ_venes en Riesgo de ExclusiÃ_n] [Fase Preparatoria],15.43333,-88.01667,EDUCACION,
ASDC019,PROJOVEN-HN [FormaciÃ_n Profesional para JÃ_venes en Riesgo de ExclusiÃ_n] [Fase Preparatoria],15.4,-88.15,EDUCACION,
ASDC019,PROJOVEN-HN [FormaciÃ_n Profesional para JÃ_venes en Riesgo de ExclusiÃ_n] [Fase Preparatoria],14.45139,-87.6375,EDUCACION,
ASDC019,PROJOVEN-HN [FormaciÃ_n Profesional para JÃ_venes en Riesgo de ExclusiÃ_n] [Fase Preparatoria],14.92161,-89.15955,EDUCACION,
ASDC019,PROJOVEN-HN [FormaciÃ_n Profesional para JÃ_venes en Riesgo de ExclusiÃ_n] [Fase Preparatoria],14.09,-86.37,EDUCACION,
ASDC019,PROJOVEN-HN [FormaciÃ_n Profesional para JÃ_venes en Riesgo de ExclusiÃ_n] [Fase Preparatoria],14.83333,-86,EDUCACION,
ASDC019,PROJOVEN-HN [FormaciÃ_n Profesional para JÃ_venes en Riesgo de ExclusiÃ_n] [Fase Preparatoria],15.5,-88,EDUCACION,
ASDC019,PROJOVEN-HN [FormaciÃ_n Profesional para JÃ_venes en Riesgo de ExclusiÃ_n] [Fase Preparatoria],14.0818,-87.20681,EDUCACION,
AECD047,Promoviendo Bienestar en un Barrio de la Ciudad de Santa Rosa de CopÃ¡n,14.76667,-88.77917,MULTISECTOR / CORTE CRUZADO,
AECD031,Fortalecimiento del RÃ©gimen Municipal y el Desarrollo Local en Honduras,15,-86.5,MULTISECTOR / CORTE CRUZADO,
